0.000955163709775127,-0.000624261847766755,0.00086375035102852,-3.30395151419499E-05,0.000410611215325499,0.00034399152455465,0.000158888484604941,0.000214657604672641,0.000264115514095019,2.03481693548545E-07,-9.91284175050559E-08,-2.09286709767215E-07,-2.86556524606652E-08,-9.91733950099999E-08,0,0,0,0,0,0,0,0
-0.000624261847766753,0.00136875597991318,-0.000608567106566053,-4.00788761284565E-05,0.000308719964524306,0.000280653824680532,0.000121755579357975,0.000202473450229042,0.000170875403642352,7.08800276320525E-08,7.4256473066174E-09,1.12228474832948E-09,6.50494188182934E-08,1.20342516891877E-08,0,0,0,0,0,0,0,0
0.000863750351028519,-0.000608567106566056,0.000969129810204362,-7.50244058789015E-05,0.000400061271041605,0.000397057440299671,0.00016125602015651,0.000324623860015998,0.00017946201286687,-3.25531069343563E-08,1.33795618707549E-07,2.41563792689716E-07,2.15496473685004E-07,1.46801603276739E-07,0,0,0,0,0,0,0,0
-3.30395151419567E-05,-4.00788761284616E-05,-7.50244058789094E-05,0.000947860000237752,-0.00101944246588411,0.000439546997613246,-2.69923901680276E-05,-8.61627749719132E-05,-3.6339412542804E-06,-3.3696616582512E-10,8.91399446789173E-08,-7.91186365782006E-08,2.25972426055041E-09,8.58532621277944E-08,0,0,0,0,0,0,0,0
0.000410611215325509,0.00030871996452431,0.000400061271041617,-0.0010194424658841,0.00164469807225106,-8.35647523025185E-05,0.000219656282052016,0.000341541171465789,0.000327966983521686,-8.91218747078275E-08,1.28991523476435E-07,-9.20847565372362E-08,-8.52713841644041E-08,4.67413330023977E-08,0,0,0,0,0,0,0,0
0.000343991524554646,0.000280653824680526,0.000397057440299669,0.000439546997613257,-8.35647523025366E-05,0.000867340667498192,0.000197484535617029,0.000370934532322081,0.000241869003673528,-6.38114497274569E-08,-3.5763656545702E-08,4.79076682500733E-08,-6.47862354945235E-08,-9.03544318084735E-08,0,0,0,0,0,0,0,0
0.000158888484604941,0.000121755579357975,0.000161256020156511,-2.69923901680241E-05,0.000219656282052011,0.000197484535617031,0.00106621621754345,-0.000408812079618679,-0.000312180200758725,2.48909421034261E-09,-1.04933327754072E-08,-1.30263247810214E-08,3.54140212956068E-09,3.10021805926885E-08,0,0,0,0,0,0,0,0
0.000214657604672642,0.00020247345022904,0.000324623860015999,-8.61627749719067E-05,0.000341541171465779,0.000370934532322084,-0.000408812079618679,0.00153236311180738,-0.000542201453086106,9.40043638542188E-09,-1.77011510364193E-08,-3.37781693315117E-08,3.57729874686029E-09,5.46545354381347E-08,0,0,0,0,0,0,0,0
0.000264115514095021,0.000170875403642351,0.000179462012866871,-3.63394125427507E-06,0.000327966983521681,0.000241869003673532,-0.000312180200758726,-0.000542201453086105,0.00133526856315805,-8.72133574556899E-10,-1.45181740864293E-08,-8.22842080507722E-09,6.88835514940705E-09,4.09376532348468E-08,0,0,0,0,0,0,0,0
2.03481693548542E-07,7.08800276320491E-08,-3.2553106934355E-08,-3.36966165824534E-10,-8.91218747078242E-08,-6.38114497274591E-08,2.48909421034159E-09,9.40043638542006E-09,-8.72133574555797E-10,3.78475030889389E-09,5.7030513963776E-10,6.39794940596656E-10,-1.1888618338604E-09,-5.57428922774777E-10,0,0,0,0,0,0,0,0
